RRID	Resource Name	total mention count
7573	CADB - Conformational Angles DataBase of Proteins	143
669	SRMA	142
1365	Australian Digital Futures Institute	142
2745	Bird Base	142
7969	VFDB - Virulence Factors of Bacterial Pathogens	142
11410	National Chiao Tung University; Hsinchu; Taiwan	142
4092	PENTA-ID	141
4629	Nonpareil	141
7683	GenoList genome browser	141
8620	An Extended and Parallel version of Clustal	141
11251	Ministry of Agriculture of the Peoples Republic of China	141
2985	UCSF Spot	140
7268	BOMP: beta-barrel Outer Membrane protein Predictor	140
11379	Max Planck Institute for Molecular Genetics; Berlin; Germany	140
12428	UMD Sequencing Core - Institute of Bioscience and Biotechnology Research	140
13392	Mobile group II introns database	140
800	Ensembl Metazoa	139
6544	HOMSTRAD - Homologous Structure Alignment Database	139
7578	CATMA - Complete Arabidopsis Transcriptome MicroArray	139
1235	VCFtools	138
1269	SNPchip	138
6720	UMD p53 Mutation Database	138
13455	ApiDB CryptoDB	138
1880	Aspergillus Genomes	137
5593	Sybil	137
12636	Virginia Bioinformatics Institute	137
2182	PROVEAN	136
3047	DaliLite Pairwise comparison of protein structures	136
7040	Antibiotic Resistance Genes Database	136
7567	Blocks	136
10639	GeneDB Spombe	136
10671	AceDB	136
11701	University of South Dakota; South Dakota; USA	136
2345	DBTBS	135
2965	Integrated Microbial Genomes with Microbial Samples	135
7551	Animal Genome Size Database	135
8630	ncRNA Expression Database	135
11395	Ministry of Science and Technology of China	135
12825	NASCs International Affymetrix Service	135
598	Chromas	134
7322	SEURAT	134
7651	Evola	134
5584	FinchTV	133
8628	Motif Extractor	133
10535	NCBI GenBank via FTP	133
662	Wnt homepage	132
5101	comrad	132
7106	RTPrimerDB- The Real-Time PCR and Probe Database	132
8242	Silkworm Genome Database	132
4412	SCPD - Saccharomyces cerevisiae promoter database	131
12854	Amazon Web Services	131
1072	bsseq	130
7555	Alternative Splicing Database	130
8137	Human Gut Microbiome Initiative	130
8148	Daphnia genomics consortium	130
10907	QUMA	130
11341	Leibniz Institute of Plant Genetics and Crop Plant Research; Saxony-Anhalt; Germany	130
386	pdb-data	129
4044	QuakeML	129
7678	GeneNet	129
13434	Plant DNA C-values Database	129
1815	AStalavista	128
5762	MutationAssessor	128
11792	IGB	128
570	Microbial Genetics Resource at JGI	127
1694	A Classification of Mobile genetic Elements	127
3370	qBasePLUS	127
5643	TransportDB	127
6800	Sickle	127
2584	MBASED	126
3418	LaSSO	126
7068	Molecular Toolkit	126
7821	NMPDR	126
13064	LOCAS	126
4250	DER Finder	125
560	Pindel	124
7959	T1DBase	124
8285	Washington University Basic Local Alignment Search Tool	124
7767	Many Microbe Microarrays Database	123
1147	BodyMap-Xs	122
3169	Fungal Genome Initiative	122
4939	Saskatoon Arabidopsis T-DNA mutant population SK Collection	122
5454	PRINSEQ	122
6298	LDHAT	122
11847	Trim Galore!	122
2428	ABCDE Format	121
3093	EUROpean Saccharomyces Cerevisiae ARchive for Functional Analysis	121
4402	Anopheles gambiae (African malaria mosquito) genome view	121
4650	AFTOL	121
8679	Ensembl Bacteria	121
10899	PlnTFDB	121
13503	TreeView	120
695	RMAP	119
1692	Archaeal and Bacterial ABC Transporter Database	119
1883	The Alternatve Splicing Database	119
2170	AREX	119
4812	PRISM - Pair Read Informed Split Mapper	119
13450	PMDB - Protein Model Database	119
13462	miRNA viewer	119
5828	Blast2GO	118
6091	XSEDE - Extreme Science and Engineering Discovery Environment	118
8229	MIRROR: Protein Information Resource	118
460	Sea Urchin Embryology	117
10664	NEBcutter	117
10778	MutPred	117
12501	Tufts University Core Facility	117
457	sybil - Efficient Constrained Based Modelling in R	116
2413	Database of Rice Transcription Factors	116
8120	Invitrogen iPath	116
10886	RSAT peak-motifs	116
11858	NARWHAL	116
5764	Peptide Sequence Database	115
9451	CANDI Share: Schizophrenia Bulletin 2008	115
515	ARB project	114
1886	ASTRAL Compendium for Sequence and Structure Analysis	114
2890	Honey Bee Genome Project	114
3426	China Agricultural University; Beijing; China	114
6619	Tuberculosis Database	114
7732	X-linked SCID mutation database	114
8362	A Resource Center For Tetrahymena Thermophila	114
8443	Calmodulin Target Database	114
10259	Genome Institue at Wahington University Genomes	114
12031	DIYABC	114
3285	Nuclear Receptor Resource	113
11796	UCSC Cancer Genomics Browser	113
13393	RosettaDock	113
1062	University of Kentucky; Kentucky; USA	112
3003	Coddle-Codons Optimized to Discover Deleterious LEsions	112
8584	Condel	112
5641	BS Seeker	111
5776	FIVA - Functional Information Viewer and Analyzer	111
7944	ExPASy Biochemical Pathways	111
5236	Structure Superposition Database	110
6951	Myrna	110
7884	RARGE - RIKEN Arabidopsis Genome Encyclopedia	110
7887	RECODE- The database of the translational recoding events	110
10843	SICER	110
12557	Creative Biolabs	110
2537	Xbase	109
4450	ProFunc	109
5006	DNAPlotter	109
5295	Zyagen	109
5519	Classifier for Metagenomic Sequences	109
7968	Unigene MicroSatellite database	109
12824	MBGD - Microbial Genome Database	109
4635	SAS - Sequence Annotated by Structure	108
5227	SAMtools/BCFtools	108
8126	NASCArrays: The Nottingham Arabidopsis Stock Centre Arrays	108
9043	MULTIQTL	108
11826	HiTEC	108
13203	Genolevures: Genomic Exploration of the Hemiascomycete Yeasts	108
13465	STRBase	108
2923	pLabel	107
5046	SSU rRNA Modification Database	107
5504	Stampy	107
7980	Yeast snoRNA Database	107
13004	SeqPrep	107
4934	Forsyth Institute	106
7761	Legume Information System	106
8244	Transterm	106
8496	RESCUE-ESE	106
8734	InVEx	106
190	Molegro Virtual Docker	105
7815	Noncoding RNA database	105
7875	ProRule	105
11392	Ministry of Higher Education Research and Science of Quebec	105
12038	PerlPrimer	105
13649	CSIT	105
1332	betr	104
2377	Universal Virus Database	104
4316	bcbio-nextgen	104
6757	MyHits	104
8223	Phylogenetic Clusters of Orthologous Groups Ranking	104
11940	MetaSim	104
13269	Wgsim	104
3578	RNAdb	103
3756	Oxford Nanopore Technologies	103
4326	EpiGRAPH	103
7868	Quadruplex Database	103
9252	LAMARC	102
11814	PSAR-Align	102
2654	GlimmerHMM	101
12545	Enzymatics	101
13807	Proteome Analyst	101
2657	Cancer Genomics Hub	100
7870	Poxvirus Bioinformatics Resource Center	100
8444	Program DynaFit	100
8553	Prediction and Analysis of Nuclear Localization Signals	100
12971	GBrowse syn	100
562	rSeq	99
6028	WorfDB	99
7242	Cancer Genomics Project	99
7564	Biodefense Proteomics Resource Center	99
7794	MIPS Neurospora crassa Genome Database	99
7962	Taxonomically Broad EST Database	99
11825	Hammer	99
6461	SV-M	98
9164	DPPH	98
10918	Agilent Genomic Workbench	98
3133	PredictNLS	97
5869	TrED	97
10857	FindPeaks	97
2320	ConSurf Server Database	96
3844	Blueprint Epigenome	96
5650	Consed	96
8194	Database of Spatially Interacting Motifs in Proteins	96
9085	R/QTL	96
123	ENTROPY BLOCKER	95
1963	SNPper	95
2048	SHORTY	95
4267	Artemis: Genome Browser and Annotation Tool	95
5349	PeakSeq	95
7560	Bacterial Carbohydrate Structure DataBase	95
7664	functional RNAdb	95
8107	Database of oligomerization domains from lambda experiments	95
10868	ZINBA	95
13394	PiGenome	95
1921	University of California at Los Angeles - Department of Energy Institute for Genomics and Proteomics	94
1955	BeetleBase	94
5020	UPARSE	94
7634	ECgene: Gene Modeling with Alternative Splicing	94
7783	MfunGD - MIPS Mouse Functional Genome Database	94
8142	BoLA Nomenclature: International Society for Animal Genetics	94
11808	VISTA Browser	94
13457	RARTF	94
472	RefFinder	93
1009	PREFAB	93
1017	Phred	93
3155	FastPCR	93
7552	ARAMEMNON, a Novel Database for Arabidopsis Integral Membrane Proteins	93
13481	VirOligo: Virus Oligonucleotide Database	93
5264	SPLITREAD	92
6679	DMEAS	92
2848	Tribolium castaneum Genome Project	91
4853	siDirect	91
6186	HMM-TM	91
7715	Human PAML Browser	91
7762	Lipase Engineering Database	91
7907	VEGA	91
9283	MAPMAKER/QTL	91
12910	Comparative Fungal Genomics Platform	91
3609	J-Express	90
7168	MULTIMAP	90
7557	Artificial Selected Proteins/Peptides Database	90
7653	F-SNP: a collection of functional SNPs, specifically prioritized for disease association studies	90
7905	rRNDB	90
7966	TRANSCompel	90
8462	Cryptococcus Neoformans cDNA Sequencing	90
8966	BeeBase	90
10994	Georgia Genomics Facility	90
59	Fusion Analyser	89
1572	sumo	89
2776	NIS-Elements Basic Research	89
3321	PANDIT : Protein and Associated Nucleotide Domains with Inferred Trees	89
5496	SHRiMP	89
8472	Pathogen Portal	89
10885	Pscan-ChIP	89
11980	OrthoDB	89
3088	MIPS Arabidopsis thaliana Database	88
5723	Transcription Regulatory Regions Database	88
7740	Integr8 : Access to complete genomes and proteomes	88
10782	PhD-SNP	88
13437	Sequencing of Candida Albicans	88
2216	Lamont-Doherty Core Repository	87
2595	Subject Library	87
7084	Database of Human Hemoglobin Variants and Thalassemias	87
1004	JBrowse	86
1234	Genome Trax	86
2952	HuRef	86
3469	qPrimerDepot	86
6790	REDfly- Regulatory Element Database for Drosophilia	86
1913	SeqMonk	85
2128	Rice Metabolic Pathway Database	85
2341	BEETL-fastq	84
5460	Plant Repeat Databases	84
7074	PRODORIC	84
7101	Database of Arabidopsis Transcription Factors	84
7837	Organelle DB	84
8804	Metagenomics Program at JGI	84
13106	Arabidopsis thaliana Map	84
1691	Four-dimensional Ascidian Body Atlas	83
5240	ERANGE	83
7749	IPD-MHC- Major Histocompatibility Complex	83
7876	ProSAS	83
12808	RNA FRABASE - RNA FRAgments search engine and dataBASE	83
13291	MACS	83
86	RNA STRAND-The RNA secondary STRucture and statistical ANalysis Database	82
1443	MacCHESS	82
1734	AlterORF	82
12795	baySeq	82
12932	CSSP	82
5421	SolexaQA	81
13172	LIGand Attachment SITE Database	81
13377	GiardiaDB	81
2469	EID: Exon-Intron Database	80
3151	MultiLoc	80
5068	Bambus	80
7764	LipOXygenases DataBase	80
7816	Nematode.net	80
7934	Schmidtea mediterranea Genome Database	80
8140	Microbial Genomics Program	80
10866	SISSRs	80
11300	INRA Rennes	80
13511	Kazusa Arabidopsis data opening site	80
4507	ACT: Artemis Comparison Tool	79
7814	AmpliconNoise	79
7846	PANZEA	79
11884	DNAnexus	79
1488	NTAP	78
1827	DINDEL	78
6723	Subcellular Location Image Finder	78
8342	Isofinder: Isochore Computational Prediction	78
11373	Max Planck Institute for Developmental Biology; Tubingen; Germany	78
66	nFuse	77
644	Avadis	77
2726	Fungal C-values Database	77
6018	wFleaBase	77
7755	IRIS - International Rice Information System	77
9034	CMAP	77
700	Asper Biotech	76
758	AMPDB: Arabidopsis Mitochondrial Protein Database	76
1771	DNACLUST	76
7181	BioInfoBank Meta Server	76
7190	Genome Center BLAST Server	76
7620	DataBase of Tunicate Gene Regulation	76
7841	Plant Protein Phosphorylation Database	76
8324	Centre for Visual Sciences	76
13158	Elephant shark genome sequencing	76
14290	GeneMapper	76
743	Rice Proteome Database	75
929	ENA Sequence Version Archive	75
2157	SYZYGY	75
2262	Parasite Databases of Clustered ESTs	75
2550	Gibbs Motif Sampler	75
5091	SNPeffect	75
5495	SeqMap	75
7589	Cereal Small RNA Database	75
12624	EpigenDx	75
1950	Patchers Power Tools	74
7213	WAViS: Alignment Visualization Tools Server	74
7595	Chicken Variation Database	74
10568	Alpha Genesis	74
11920	Mega BLAST	74
12530	Texas Advanced Computing Center	74
163	miRanalyzer	73
2081	ChIPSeq Peak Finder	73
5178	dbNSFP	73
7921	SELEX DB	73
11532	Southwest University; Chongqing; China	73
13207	RegRNA	73
1372	Neurospora crassa Database	72
6680	RNase P Database	72
7597	ChromDB- the chromatin database	72
13058	RNA CoMPASS	72
7593	Database of prOkaryotic OpeRons	71
7688	Genomic Threading Database	71
7850	PhylomeDB	71
11879	Apache Hadoop	71
11962	PDBTM	71
13009	SHREC	71
544	Sequence Search and Alignment by Hashing Algorithm	70
2705	PANDAseq	70
6520	Plant Organelles Database	70
9420	RLZ	70
12025	Standalone hamming	70
12046	Antilope	70
13234	LifeScope	70
1901	Arabidopsis thaliana Genome Database	69
3881	InBase	69
4747	deStruct	69
6258	DBM-DB	69
7746	IPD-ESTDAB- The European Searchable Tumour Line Database	69
13482	HUGE - Human Unidentified Gene-Encoded large proteins	69
1714	HOMOZYGOSITYMAPPER	68
1846	Alt Event Finder	68
2430	EchoBASE	68
5484	Kraken	68
7545	5S Ribosomal RNA Database	68
8403	Aggrescan: The Hot Spot Finder	68
11051	Babraham Technology Development Laboratory	68
11563	Telethon Institute of Genetics and Medicine; Naples; Italy	68
1758	King Abdullah University of Science and Technology; Makkah Province; Saudi Arabia	67
2620	Commons In A Box	67
3937	LINCS Information FramEwork	67
6930	TAED - The Adaptive Evolution Database	67
7120	Helicobacter Pylori Database of Protein Interactomes	67
7673	GeneAnnot	67
7838	Organelle Genome Resources	67
7882	Rice Mutant Database	67
8284	PDB Finder	67
9013	CARTHAGENE	67
9341	PSAT	67
11315	Institute of Molecular Biology and Biotechnology; Heraklion; Greece	67
5141	Project HOPE	66
7666	Full-Length cDNA Database	66
10753	SSAKE	66
11916	Newbler	66
12704	UChicago Advanced Imaging Core	66
13412	Fusarium graminearum Genome Database	66
13477	Essential genes in E. coli	66
559	MuTect	65
5035	SOPRA	65
5610	Tractor db	65
7669	GenAtlas	65
7916	SCOPPI: Structural Classification of Protein-Protein Interfaces	65
8585	Free Statistics and Forecasting Softwre	65
10844	MapSplice	65
13254	Oryza Tag Line	65
566	ViReMa	64
788	Functional Annotation of the Mammalian Genome	64
1599	big-PI Predictor	64
5304	SUPFAM	64
5540	tmRNA Database	64
7953	SURFACE: Surface Residues and Functions Annotated, Compared and Evaluated	64
10761	FreeBayes	64
11817	SABmark	64
13081	Homeodomain Resource	64
1605	YinOYang	63
5494	Segemehl	63
6112	ProPortal	63
8416	Information Technology Applied to Biodiversity Conservation - Atta	63
9281	MAPMAKER/EXP	63
10862	NEXT-peak	63
10895	nucleR	63
11538	Stanford University; California; United States	63
11736	University of Tunis El Manar; Tunis; Tunisia	63
925	60-Second Mind	62
2124	Target Protein Database	62
5121	STING Report	62
5211	ShoRAH	62
6070	NEMBASE	62
6111	ProOpDB	62
6227	SCAR	62
6463	Monster	62
7950	SubtiList	62
8395	MODELLER: Program for Comparative Protein Structure Modelling by Satisfaction of Spatial Restraints	62
25	GenomicRanges	61
1583	rMAT	61
5531	FLASH	61
5551	Starlab	61
7633	Proteome Database of Lactococcus lactis	61
7832	Solanaceae Phenotype Ontology	61
7939	snoRNABase- a comprehensive database of human H/ACA and C/D box snoRNAs.	61
8693	Psychology Research Database	61
13305	Human Transcriptome Database for Alternative Splicing	61
1820	Visual Molecular Dynamics	60
3767	OncoTrack	60
4753	USeq	60
4915	MetaPhlAn	60
5461	NGS QC Toolkit	60
7355	Autoaligner	60
8128	HOVERGEN: Database of homologous vertebrate genes	60
9062	G-MENDEL	60
9151	CHROMOSCAN	60
10608	MVZ Collections	60
10700	Meraculous	60
11601	University at Buffalo; New York; USA	60
2156	Sequence Tag Alignment and Consensus Knowledgebase Database	59
2435	object-oriented Transcription Factors Database	59
3097	3D Ribosomal Modification Maps Database	59
5192	SNPnexus	59
5399	Bio-Linux	59
6834	SVM-fold: Protein Fold Prediction	59
7072	Malaria Parasite Metabolic Pathways	59
9274	MIDAS	59
9276	MAPDRAW	59
11876	VirtualBox	59
12828	ChIPpeakAnno	59
626	PredSL	58
3002	NOISeq	58
5300	Skate Genome Project	58
5312	MycoCosm	58
6077	YanHuang Project	58
7955	SYSTERS	58
8470	DNAWorks at Helix Systems	58
9936	MSU Animal Resource Center	58
11929	FragGeneScan	58
3190	Cortical connectivity data sets	57
5088	Flux Simulator	57
5367	T4-like genome database	57
6651	FLUX CAPACITOR	57
7710	Hetero-compound Information Centre- Uppsala	57
2804	GenProtEC	56
4575	Alien hunter	56
4737	Pplacer	56
7801	MolMovDB - Database of Macromolecular Movements	56
7840	Oryzabase	56
7852	Phytome	56
8353	Protein Knots	56
8636	Transfer RNA database	56
10930	Genovar	56
11934	MetaGeneAnnotator	56
13175	HiTC	56
141	FastQ Screen	55
2378	IDbases	55
7600	CluSTr	55
8956	DELIMINATE	55
9078	QTLNETWORK	55
10860	MICSA	55
11511	Sabanci University; Istanbul; Turkey	55
13421	Chloroplast Genome Database	55
754	DNA-Protein Interaction Database	54
3251	MutDB	54
3555	Global Alliance for Genomics and Health	54
4603	DELLY	54
6717	AthaMap	54
6990	Rice Kinase Database	54
7429	YM500	54
7727	Human BAC Ends Database	54
7896	RiceGAAS	54
8669	DelPhi	54
8801	1000 Genomes Project and AWS	54
9277	MAPINSPECT	54
11837	CANGS	54
13020	seqMINER	54
13030	Ascidian Network for InSitu Expression and Embryological Data	54
224	Zhejiang University; Zhejiang; China	53
488	sigma-tau	53
540	PhyloPythia	53
789	FAS Center For Systems Biology	53
1237	ChIP-seq	53
3039	DP-Bind: a web server for sequence-based prediction of DNA-binding residues in DNA-binding proteins	53
11791	Genomicus	53
11915	MetaVelvet	53
14606	RAST Server	53
1528	Sequencher	52
2980	BiSearch: Primer Design and Search Tool	52
4363	MultiFun	52
4646	LMAT	52
5490	PASS	52
6870	Genomes Unzipped	52
7631	DSMM - a Database of Simulated Molecular Motions	52
7820	NRESTdb	52
9262	L-POP	52
10821	CNVnator	52
10939	Chipster	52
13066	Contrail	52
13344	Rice Pipeline	52
183	EdgeBio	51
1297	sRAP	51
1630	Ensembl Variation	51
2149	RegPrecise	51
5441	CpG MPs	51
6545	National Geothermal Data System	51
7671	Gene Expression in Tooth Database	51
8222	Protochlamydia amoebophila UWE25	51
8451	CESG	51
8540	Bionformatics Research Center	51
8770	PASTA	51
12479	UCSC Genome Browser Group	51
12911	CleanEx	51
2125	LSPD	50
5409	HOCOMOCO	50
5687	TAIR Keyword Browser	50
8272	Sub-Volume Thresholding Analysis	50
9184	GAS	50
251	Polish Ministry of Science and Higher Education	49
739	MitoProteome	49
4206	Segway - a way to segment the genome	49
8527	VAMP	49
9212	GMA	49
10585	Pathema	49
10787	SNPs3D	49
11254	Fujian Agriculture and Forestry University; Fujian; China	49
12830	minfi	49
13265	H-InvDB	49
13419	Database of Germline p53 Mutations	49
3183	GENO3D	48
5109	Strelka	48
5282	Super Natural Database	48
5503	SOAPaligner/soap2	48
6889	RazerS	48
11037	Murdoch University; Perth; Australia	48
11912	IDBA-UD	48
12595	KU Molecular Graphics and Modeling Laboratory	48
12831	Methylumi	48
13169	Easyfig	48
2782	BioNumbers	47
3203	Council of Scientific and Industrial Research	47
3770	sciple.org	47
5538	TMBETA-GENOME- Annotation of Beta-Barrel Membrane Proteins in Genomic Sequences	47
8141	Bacterial Genomes	47
8155	Caenorhabditis Genome Sequencing Projects	47
10754	SUTTA	47
10911	CloudBurst	47
11794	NCBI Genome Workbench	47
12978	AU-RICH ELEMENT-CONTAINING mRNA DATABASE	47
13197	euGenes: Eukaryotic Genes	47
13208	dbCAN	47
13256	PlantsP	47
688	BISMA	46
827	SQTL	46
1080	Corner Cube Environment	46
3211	Gemi	46
4808	SEQanswers	46
7724	HPID - Human Protein Interaction database	46
7730	Hyper Cell Line Database	46
7776	MeRNA	46
7843	PAIDB - Pathogenicity Island Database	46
9410	SPIP	46
12149	World Data Center for Paleoclimatology	46
13170	ENA Sequence Search	46
585	DecGPU	45
649	Wired Science	45
941	SciRoKo	45
1270	SMAP	45
1838	ArkDB - Genomes For The Rest of Us	45
3128	mrsFAST	45
5333	SwissRegulon	45
6086	RAxML	45
6946	SWISS-2DPAGE	45
7090	The Diatom EST Database	45
7205	Professor Anne Chaos Website	45
7804	Modomics	45
10813	CEQer	45
10881	HOMER	45
556	Scaffold builder	44
792	ROSTLAB	44
2904	HIV Resistance Mutation Database	44
3060	GeneFisher	44
3759	Stein Institute for Research on Aging	44
5442	CyMATE	44
6611	Database of Osteogenesis Imperfecta and Type III Collagen Variants	44
7849	PhyloFacts	44
11351	Louisiana State University; Louisiana; USA	44
12966	OligoWiz	44
13154	Ensembl Protists	44
13487	DOLOP: A Database of Bacterial Lipoproteins	44
1414	Mugsy	43
2464	YLoc	43
3956	GABO:mi	43
9415	SSAHASNP	43
11880	Windows Azure	43
11965	BaCelLo	43
1578	CGHcall	42
1589	TileMap	42
2921	Assembly/Alignment/Annotation of 12 Related Drosophila Species	42
2942	SMRT-Analysis	42
4078	Pash 3.0	42
5052	HPC-CLUST	42
5553	ea-utils	42
7698	GTOP - Genomes To Protein structures	42
10855	dPeak	42
11310	Institute of Cytology and Genetics of the Siberian Branch of the RAS; Novosibirsk; Russia	42
11368	Max Planck Institute of Molecular Plant Physiology; Golm; Germany	42
11921	UCLUST algorithm	42
13050	SNVMix	42
13624	NEMO Analysis Toolkit	42
1008	GRS	41
1260	MinimumDistance	41
5491	Jellyfish	41
6020	Wnt Database	41
7858	piRNABank	41
9803	Subread	41
10779	MutSig	41
11933	HMMgene	41
772	Computational Cancer Genomics Group	40
3118	Japanese Genotype-phenotype Archive	40
3186	SECISearch3 and Seblastian	40
3776	PEAR	40
4617	Amino Acid-Nucleotide Interaction Database	40
5868	UTRdb/UTRsite	40
7933	SKY/M-FISH/CGH	40
11881	BaseSpace	40
12850	Natural Environment Research Council	40
2279	CTCFBSDB	39
3880	Pharma-Planta Consortium	39
4231	Mercury	39
5108	SomaticSniper	39
5389	Platypus	39
7881	SCMD - Saccharomyces cerevisiae Morphological Database	39
8383	Australian Center For Plant Functional Genomics PTY LTD	39
9275	MAPDISTO	39
12019	APPRIS	39
12823	DEXSeq	39
12893	Functional Genomics for Drosophila	39
13068	A5	39
13101	BTKbase	39
594	MutPred Splice	38
727	ButterflyBase	38
764	BLASR	38
1208	PARalyzer	38
3757	PyroBayes	38
5377	Ergatis	38
6822	simhtsd	38
7579	CandidaDB	38
7869	PolyDoms	38
8166	AnoBase: An Anopheles database	38
10785	SAPRED	38
10815	ExomeCNV	38
13047	RegTransBase	38
13514	PromEC	38
2838	rDock	37
3495	PoPoolation	37
5076	NCIR - Non-Canonical Interactions in RNA	37
6152	Tangram	37
8340	Xiphophorus Genetic Stock Center	37
9583	HAMMER Suite	37
12626	LifeTein	37
61	GASV	36
3188	HyperTree	36
3431	ProNIT	36
4599	MetaCluster-TA	36
6029	X:MAP	36
6420	IRanges	36
6912	List Of Lists Annotated	36
7006	DeconSeq	36
7559	BciPep	36
7604	COGEME Phytopathogenic Fungi and Oomycete EST Database	36
9342	NGC	36
12141	Musite	36
13060	VCAKE	36
13323	SeedGenes	36
1030	WUSTL Genome Technology Access Center	35
1157	massiR	35
2725	Database of Secondary Structure Assignments	35
3535	RNA Modification Database	35
5444	Kismeth	35
5482	GNUMAP	35
10947	CoCo	35
11365	Nagahama Institute of Bio-Science and Technology; Nagahama; Japan	35
12918	DiffBind	35
12984	RLMM	35
13063	PRICE	35
13210	dbRIP	35
13494	ArrayOligoSelector	35
14565	GROMACS	35
3372	RefGenes	34
5659	Tandem Repeats Database	34
6313	Plant Organelles World	34
7041	DART - Drug Adverse Reaction Targets	34
8181	ComBase: A Combined Database For Predictive Microbiology	34
8961	EASYPOP	34
9650	SpliceMap	34
10572	MirAlign	34
10655	Vector Alignment Search Tool	34
10955	IMA	34
11159	Clemson University; South Carolina; USA	34
13332	Probalign	34
770	Colour and Vision Research Laboratory	33
1248	BFCounter	33
1325	oneChannelGUI	33
3907	Biomedicum Genomics	33
4175	TagDust	33
4952	Pythia	33
5501	Scalable Nucleotide Alignment Program	33
7563	MIPS Ustilago maydis Database	33
7676	GeneLoc	33
10767	SSR pipeline	33
12789	PLABQTL	33
13463	The Soybean GBrowse Database	33
14627	I-TASSER	33
1911	Korean Ministry of Science ICT and Future Planning	32
2342	DWGSIM	32
4207	BamView	32
5350	FaBox	32
5430	SKIPPY	32
5572	TopoSNP	32
6859	EagleView	32
7622	Decoys-R-Us	32
7682	GenoBase	32
10922	CGHseg	32
11294	Indiana University; Indiana; USA	32
11800	GenomeMatcher	32
13448	Secreted Protein Database	32
14629	PhyML	32
845	RHMAPPER	31
3931	DataLad	31
5270	Omicsoft Sequence Aligner	31
5579	Unipro UGENE	31
7082	VBASE2	31
8349	SVM based method for predicting beta hairpin structures in proteins	31
9234	HAP-SAMPLE	31
11333	Johannes Kepler University of Linz; Linz; Austria	31
11806	PipMaker and MultiPipMaker	31
12351	Purdue Proteomics Facility	31
13074	NHLBI Division of Lung Diseases	31
14707	Cambridge Crystallographic Data Centre	31
684	GEUVADIS	30
742	Retinoblastoma Genetics	30
1479	CoGAPS	30
2236	UD Chick EST Project	30
3165	WEBMAXC STANDARD	30
3366	PLPMDB: Pyridoxal-5'-phosphate dependent enzymes Mutants Database	30
5275	RSeQC	30
5431	TIGR Maize database	30
6694	BACTIBASE	30
6733	FDM	30
7306	FlexProt: flexible protein alignment	30
7611	FlyTF	30
7652	EXProt- database for EXPerimentally verified Protein functions	30
7659	FLAGdb++	30
7813	Narcisse	30
7865	POGs/PlantRBP	30
8370	Bovine Genome Project	30
10810	breseq	30
11734	University of Trento; Trento; Italy	30
11797	UTGB Toolkit	30
12067	MrBayes	30
12625	Intrepid Bioinformatics	30
12968	GenomeView	30
12995	MEDME	30
565	wANNOVAR	29
747	Genboree Discovery System	29
1624	AnimalTFDB	29
1857	BroadPeak	29
2807	GermOnline	29
2834	GreenPhylDB	29
3353	miR-PREFeR	29
3620	UEA sRNA toolkit	29
5153	StellaBase: Nematostella vactensis genomics database	29
5242	FusionMap	29
7412	Dockground: Benchmarks, Docoys, Templates, and other knowledge resources for DOCKING	29
10691	MaSuRCA	29
10798	NHLBI Grand Opportunity Exome Sequencing Project	29
10859	HPeak	29
11790	Genome Projector	29
13011	BayesPeak	29
13226	OryGenesDB	29
13284	Mpstruct	29
14454	Macrogen	29
736	GOLD.db - Genomics Of Lipid-associated Disorders	28
1052	ECRbase	28
2206	Community Structure-Activity Resource	28
2768	National Gnotobiotic Rodent Resource Center	28
5230	BioPortfolio	28
7831	Oncogenomic Database of Hepatocellular Carcinoma	28
8805	svd	28
9701	mirTools	28
10018	Penn Human Immunology Core	28
10909	Genomic HyperBrowser	28
12907	Ngs backbone	28
564	SiPhy	27
1232	PHACCS	27
3273	NLSdb: a database of nuclear localization signals	27
3288	O-GLYCBASE	27
3884	READNA	27
4805	Daniel Mietchens demo wiki: What would scholarly communication look like if it were invented today?	27
4848	MetaPhyler	27
5755	CLIPZ	27
5783	Biopieces	27
7695	RSEG	27
7878	Protein Mutant Database	27
7932	SitesBase	27
8201	Migratory Locust EST Database	27
8208	MitoRes	27
8308	Seven Bridges Genomics	27
8598	Zinc Finger Tools	27
9270	MAMA	27
10644	Corn Fungal Resistance Associated Sequences Database	27
10812	SVDetect	27
10826	SegSeq	27
10831	miRExpress	27
11047	UNISA Laboratory of Molecular Medicine and Genomics	27
11529	Simon Fraser University; British Columbia; Canada	27
11836	Btrim	27
11973	iLoc-Plant	27
12528	RiNA GmbH	27
12559	Memorial Sloan-Kettering Cancer Center Labs and Facilities	27
12744	FINDbase Worldwide	27
247	Pohang University of Science and Technology; Pohang; South Korea	26
2102	ASPicDB	26
2107	DBASS	26
2167	pfSNP	26
3011	pFind	26
3173	iLoc-Animal	26
3268	NESbase	26
3420	nSolver Analysis Software	26
4756	Compass of Pleasure	26
6960	eDMR	26
7204	Noble Research Lab	26
7629	Drosophila polymorphism database	26
7937	SNAPPI	26
10111	UPR Animal Resources Center	26
10780	nsSNPAnalyzer	26
10912	ERNE	26
11088	Albany College of Pharmacy and Health Sciences; New York; USA	26
11964	TMDET	26
12613	UAlberta Mass Spectrometry Facility - Department of Chemistry	26
13086	CellBank Australia	26
13173	Genolevures	26
458	msbwt	25
971	International Institute of Molecular and Cell Biology; Warsaw; Poland	25
1268	VanillaICE	25
1648	Mammalian Brain Methylomes	25
2026	SHARCGS	25
4709	ProViDE	25
5117	SpodoBase	25
