5756,4471,Roswell Park Cancer Institute
2303,4922,Cliniques Universitaires Saint-Luc Cancer Centre
7777,13333,Center for New Technology Enterprise
4698,6309,Congress of Neurological Surgeons University of Neurosurgery
1075,8747,Center for Theoretical Neuroscience; University of Waterloo
978,108,Brain Trauma Foundation
6448,1856,San Diego Supercomputer Center
812,4645,University of Texas at Dallas School of Behavioral and Brain Sciences
7273,4780,Causal Cognition Group
1614,2734,Wellesley College Neurosciences Program
7611,3752,St. John's College of Pharmacy and Allied Health Professions
6312,4612,OSU College of Pharmacy Bachelor of Science in Pharmaceutical Sciences (BSPS) Program Overview
2386,7994,George Washington University Medical Center Pharmacogenomics Program
5210,4638,Johns Hopkins University; Undergraduate Neuroscience Program
1286,11089,Albany Medical College; Albany; New York
8118,11184,Dartmouth Medical School; New Hampshire; USA
926,11191,Drexel University College of Medicine; Pennsylvania; USA
161,11171,Creighton University School of Medicine
5514,11202,East Tennessee State University Quillen College of Medicine
9762,12732,University of New South Wales School of Psychology
5775,11227,Florida Agricultural and Mechanical University; Florida; USA
972,2910,University of Colorado; Colorado; USA
2144,3354,Eindhoven University of Technology; North Brabant; Netherlands
4963,3426,China Agricultural University; Beijing; China
5871,3440,Chinese University of Hong Kong; Hong Kong; China
7998,3539,Christopher Newport University; Virginia; USA
9101,3547,Chung-Ang University; Seoul; South Korea
1641,3570,Chungbuk National University; Cheongju; South Korea
9636,3669,Brandeis University; Massachusetts; USA
2866,3764,University of Connecticut; Connecticut; USA
166,3795,University of Geneva; Geneva; Switzerland
6981,3821,University of Rochester; New York; USA
212,3828,Medical University of South Carolina; South Carolina; USA
9158,3867,University of Manitoba; Manitoba; Canada
1931,3887,University of Sherbrooke; Quebec; Canada
720,3998,Cornell University; New York; USA
2104,4031,Ben-Gurion University of the Negev; Beer-Sheva; Israel
4572,4053,University of Lodz; Lodz; Poland
5619,4054,Boston University; Massachusetts; USA
8522,4095,Korea University; Seoul; South Korea
1663,4102,Kumamoto University; Kumamoto; Japan
7381,4108,Kyoto University; Kyoto; Japan
8414,4149,Kyushu University; Fukuoka; Japan
1999,4156,Linkoping University; Linkoping; Sweden
1094,4205,Boston University Medical Campus; Massachusetts; USA
1969,4217,University of North Carolina at Chapel Hill School of Medicine; North Carolina; USA
5293,4244,University of North Carolina at Charlotte; North Carolina; USA
9111,4275,University of Pennsylvania; Pennsylvania; USA
433,4360,National Autonomous University of Mexico; Mexico City; Mexico
7020,4498,University of Ljubljana; Ljubljana; Slovenia
5832,4590,National Tsing Hua University; Hsinchu; Taiwan
4899,4662,University of Colorado Denver; Colorado; USA
2890,4670,University of Colorado School of Medicine; Colorado; USA
3742,4677,National University of Ireland; Galway; Ireland
5940,4724,National University of Malaysia; Selangor; Malaysia
6294,4766,National University of Sciences and Technology; Islamabad; Pakistan
9717,4773,University of Lausanne; Lausanne; Switzerland
4555,4819,Mercer University; Georgia; USA
1764,4825,University of Freiburg; Baden-Wurttemberg; Germany
6337,4826,National Yang-Ming University; Taipei; Taiwan
5210,4852,Mercer University College of Pharmacy and Health Sciences; Georgia; USA
7524,4863,University of Leeds; West Yorkshire; United Kingdom
4899,4878,University of Genoa; Genoa; Italy
8502,4900,University of Leicester; Leicester; United Kingdom
1241,4931,Open University; Milton Keynes; United Kingdom
1098,4954,University of Georgia; Georgia; USA
1575,4960,University of Leipzig; Saxony; Germany
950,4973,University of Lincoln; Lincoln; United Kingdom
1461,4975,University of Malaga; Andalusia; Spain
7664,4996,University of Manchester; Manchester; United Kingdom
1443,5007,Medical University of Vienna; Vienna; Austria
1874,5010,University of Ioannina; Ioannina; Greece
9187,5011,University of Iowa; Iowa; USA
3640,5047,Huazhong University of Science and Technology; Wuhan; China
3576,5059,University of Kerala; Kerala; India
4939,5064,University of Iowa Carver College of Medicine; Iowa; USA
4390,5075,University of Kansas; Kansas; USA
2292,5171,University of Konstanz; Baden-Wurttemberg; Germany
5698,5214,University of Kuopio; Kuopio; Finland
7339,5222,University of KwaZulu-Natal; Durban; South Africa
6962,5266,University of Latvia; Riga; Latvia
3916,5346,Charles R. Drew University of Medicine and Science; California; USA
4022,5369,University of Liege; Wallonia; Belgium
6618,5415,University of Lisbon; Lisbon; Portugal
3332,5424,University of Liverpool; Liverpool; United Kingdom
630,5458,Free University of Brussels; Brussels; Belgium
1421,5500,University of Lleida; Lleida; Spain
8124,5561,University of London; London; United Kingdom
9402,5575,Georgetown University; Washington D.C.; USA
7612,5626,Humboldt University of Berlin; Berlin; Germany
6992,5639,Hunan Normal University; Changsha; China
1120,5705,University of Lorraine; Lorraine; France
4132,5706,University of Pacific; California; USA
1625,5707,Hunter College; New York; USA
7096,5743,University of Louisiana; Louisiana; USA
8356,5749,University of Louisville; Kentucky; USA
3088,5837,University of Maryland School of Medicine; Maryland; USA
1498,5875,University of Neuchatel; Neuchatel; Switzerland
9154,5882,University of Nevada at Reno; Nevada; USA
3525,5900,University of Texas at Austin; Texas; USA
7942,5935,University of North Texas; Texas; USA
4224,6052,University of Massachusetts Amherst; Massachusetts; USA
2392,6074,University of New Mexico; New Mexico; USA
7296,6094,University of New South Wales; New South Wales; Australia
4804,6100,University of North Carolina at Chapel Hill; North Carolina; USA
2178,6114,University of Nice Sophia Antipolis; Nice; France
5624,6147,University of Washington School of Medicine; Washington; USA
9096,6166,University of Waterloo; Ontario; Canada
1717,6191,University of Notre Dame; Indiana; USA
9694,6210,University of Nottingham; Nottingham; United Kingdom
4828,6249,University of Oklahoma College of Medicine; Oklahoma; USA
1148,6269,University of Oregon; Oregon; USA
7481,6275,University of Oslo; Oslo; Norway
278,6276,University of Otago; Dunedin; New Zealand
371,6301,University of Oulu; Oulu; Finland
8244,6319,University of Ottawa; Ontario; Canada
9810,6339,Yale School of Medicine; Connecticut; USA
3811,6352,Yale University; Connecticut; USA
6191,6359,University of Oviedo; Oviedo; Spain
6530,6374,University of Padua; Padua; Italy
3448,6396,Yamaguchi University; Yamaguchi; Japan
2743,6398,University of Paris; Paris; France
1669,6458,University of Perugia; Perugia; Italy
2276,6483,Xavier University of Louisiana; Louisiana; USA
6401,6502,University of Perpignan Via Domitia; Perpignan; France
704,6509,Xiamen University; Xiamen; China
7702,6534,Yeshiva University; New York; USA
6588,6540,University of Picardie Jules Verne; Amiens; France
4819,6575,Yeungnam University; North Gyeongsang; South Korea
2952,6616,University of Pisa; Pisa; Italy
9794,6659,University of Pittsburgh; Pennsylvania; USA
4331,6669,Yonsei University; Seoul; South Korea
9548,6670,York University; Ontario; Canada
4687,6674,University of Pittsburgh School of Medicine; Pennsylvania; USA
9774,6693,University of Porto; Porto; Portugal
1310,6707,University of Puerto Rico; Puerto Rico; USA
1158,6718,University of Quebec; Quebec; Canada
1616,6816,University of Rostock; Mecklenburg-Vorpommern; Germany
1916,7008,University of Wurzburg; Bavaria; Germany
7767,7020,University of Wyoming; Wyoming; USA
2531,7135,University of Reading; Reading; United Kingdom
3964,7337,University of Quebec in Montreal; Quebec; Canada
7589,7423,University of Regensburg; Bavaria; Germany
4354,7649,University of Rennes 1; Rennes; France
3152,7656,University of Rhode Island; Rhode Island; USA
5301,7751,University of Rome Tor Vergata; Rome; Italy
3244,7833,University of Salamanca; Salamanca; Spain
6568,7853,University of Salerno; Salerno; Italy
4157,7888,University of Santiago de Compostela; Santiago de Compostela; Spain
3591,7979,University of Sao Paulo; Sao Paulo; Brazil
416,7998,University of Saskatchewan; Saskatchewan; Canada
5104,8023,University of Sciences in Philadelphia; Pennsylvania; USA
7715,8038,University of Science and Technology of China; Hefei; China
2956,8056,University of Sheffield; South Yorkshire; United Kingdom
2725,8080,University of Siena; Tuscany; Italy
4072,8086,University of Southampton; Southampton; United Kingdom
6164,8093,University of Southern California; California; USA
3015,8156,University of Western Sydney; New South Wales; Australia
8176,8203,University of West Bohemia; Pilsen; Czech Republic
3604,8282,University of Wisconsin-Madison; Wisconsin; USA
3687,8322,University of Wollongong; New South Wales; Australia
7871,9665,Oregon Health and Science University; Oregon; USA
1093,9731,Oregon State University; Oregon; USA
4008,9739,Paul Sabatier University - Toulouse III; Toulouse; France
646,9786,Royal College of Surgeons in Ireland; Dublin; Ireland
1103,9823,Royal Liverpool University; Liverpool; United Kingdom
636,9874,San Diego State University; California; USA
5572,9901,Sapienza University of Rome; Rome; Italy
5764,10178,University Lyon; Lyon; France
5035,10247,Johns Hopkins University; Maryland; USA
4136,10293,University of Alabama at Birmingham School of Medicine; Alabama; USA
5356,10605,University of California at San Francisco; California; USA
1027,10634,University of California San Diego School of Medicine; California; USA
2130,10682,University of Cambridge School of Clinical Medicine; Cambridge; United Kingdom
2812,10718,University of Foggia; Foggia; Italy
6980,10811,Lille 2 University of Health and Law; Lille; France
4445,10827,Nagoya University; Nagoya; Japan
7442,11026,Medical University Innsbruck; Innsbruck; Austria
9808,11027,Medical University of Graz; Graz; Austria
4961,11029,Baylor University; Texas; USA
5390,11037,Murdoch University; Perth; Australia
9130,11038,Myongji University; Gyeonggi-do; South Korea
6961,11079,Beijing Normal University; Beijing; China
2228,11084,Adam Mickiewicz University in Poznan; Poznan; Poland
9534,11086,Agricultural University of Athens; Athens; Greece
1941,11090,Albert Einstein College of Medicine; New York; USA
8611,11091,All India Institute of Medical Sciences; New Delhi; India
921,11092,American University; Washington D.C.; USA
1888,11093,Angelo State University; Texas; USA
5243,11096,Aristotle University of Thessaloniki; Thessaloniki; Greece
9479,11098,Aston University; Birmingham; United Kingdom
9327,11099,Auburn University; Alabama; USA
2603,11100,Boston University School of Medicine; Massachusetts; USA
731,11104,Autonomous University of Barcelona; Barcelona; Spain
2254,11105,Autonomous University of Madrid; Madrid; Spain
867,11108,Bowling Green State University; Ohio; USA
3361,11109,Bradley University; Illinois; USA
9692,11111,Bar-Ilan University; Ramat Gan; Isreal
7091,11119,Birkbeck University of London; London; United Kingdom
2602,11120,Blaise Pascal University; Clermont-Ferrand; France
8788,11121,Bordeaux Segalen University; Bordeaux; France
9459,11124,Brown Alpert Medical School; Rhode Island; USA
6942,11127,Butler University; Indiana; USA
6470,11128,California Polytechnic State University; California; USA
9416,11129,California State University Channel Islands; California; USA
613,11135,Cardiff University; Wales; United Kingdom
151,11136,Carleton University; Ontario; Canada
2379,11138,Carnegie Mellon University; Pennsylvania; USA
7779,11139,Case Western Reserve University; Ohio; USA
7515,11141,Catholic University of Louvain; Louvain-la-Neuve; Belgium
2149,11142,Cayetano Heredia University; Lima; Peru
7598,11145,Central University of the Caribbean; Puerto Rico; USA
7463,11148,Chalmers University of Technology; Gothenburg; Sweden
2478,11149,Chang Gung University; Taoyuan; Taiwan
9955,11150,Chang Gung University College of Medicine; Taoyuan; Taiwan
3406,11151,Charite - Universitatsmedizin Berlin; Berlin; Germany
6154,11152,Charles III University of Madrid; Madrid; Spain
4528,11154,City College of New York; New York; USA
9877,11155,Clarkson University; New York; USA
3417,11156,Clark Atlanta University; Georgia; USA
1902,11157,Clark University; Massachusetts; USA
1285,11158,Claude Bernard University Lyon 1; Lyon; France
7953,11159,Clemson University; South Carolina; USA
6949,11160,Cleveland Clinic Lerner College of Medicine; Ohio; USA
5947,11161,College of France; Paris; France
6052,11162,Colorado College; Colorado; USA
6622,11163,Colorado State University; Colorado; USA
1654,11164,Columbia University; New York; USA
860,11166,Complutense University of Madrid; Madrid; Spain
5070,11169,Meharry Medical College School of Graduate Studies and Research; Tennessee; USA
3946,11178,Curtin University; Western Australia; Australia
6144,11180,Dartmouth College; New Hampshire; USA
7168,11181,Dalian University of Technology; Dalian; China
4122,11185,Davidson College; North Carolina; USA
7946,11187,Delft University of Technology; South Holland; Netherlands
3285,11192,Dublin City University; Dublin; Ireland
2251,11194,Duke University School of Medicine; North Carolina; USA
7273,11200,East Tennessee State University; Tennessee; USA
3918,11206,Emory University School of Medicine; Georgia; USA
3794,11208,Eotvos Lorand University; Budapest; Hungary
2805,11209,Erasmus University Rotterdam; Rotterdam; Netherlands
6372,11210,Estonian University of Life Sciences; Tartu; Estonia
7457,11213,George Mason University; Virginia; USA
4793,11214,George Washington University; Washington D.C.; USA
7742,11217,Gifu University; Gifu; Japan
3706,11220,Ewha Womans University; Seoul; South Korea
5304,11221,Federal University of Rio de Janeiro; Rio de Janeiro; Brazil
8284,11222,Federal University of Rio Grande do Sul; Rio Grande do Sul; Brazil
6359,11228,Florida State University; Florida; USA
8578,11233,Georgia Regents University; Georgia; USA
2767,11234,Georgia State University; Georgia; USA
4103,11240,Goethe University Frankfurt am Main; Hessen; Germany
5326,11241,Miami University; Ohio; USA
9017,11242,Michigan State University; Michigan; USA
6027,11246,Free University of Berlin; Berlin; Germany
5383,11254,Fujian Agriculture and Forestry University; Fujian; China
6817,11255,Gachon University; Seongnam; South Korea
2032,11256,Gachon University of Medicine and Science; Incheon; South Korea
4428,11260,Guru Gobind Singh Indraprastha University; Delhi; India
4512,11264,Harbin Medical University; Heilongjiang; China
2440,11266,Hannover Medical School; Lower Saxony; Germany
312,11271,Idaho State University; Idaho; USA
4941,11273,Harvard University; Massachusetts; USA
971,11277,Hebrew University Hadassah Medical School; Jerusalem; Israel
9876,11278,Hebrew University of Jerusalem; Jerusalem; Israel
1653,11283,Illinois Institute of Technology; Illinois; USA
1865,11288,Hong Kong Baptist University; Hong Kong; China
2898,11289,Hong Kong Polytechnic University; Hong Kong; China
289,11290,Hong Kong University; Hong Kong; China
9461,11291,Howard University College of Medicine; Washington D.C.; USA
2702,11293,Imperial College London; London; United Kingdom
5880,11294,Indiana University; Indiana; USA
1402,11295,Indiana University Bloomington; Indiana; USA
183,11297,Inha University; Incheon; South Korea
9374,11302,Instituto Superior de Psicologia Aplicada; Lisbon; Portugal
2029,11304,Jacobs University Bremen; Bremen; Germany
3066,11313,Jackson State University; Mississippi; USA
8005,11328,Jawaharlal Nehru University; New Delhi; India
3853,11332,Johannes Gutenberg University Mainz; Rhineland-Palatinate; Germany
6603,11333,Johannes Kepler University of Linz; Linz; Austria
5645,11335,Laval University; Quebec; Canada
8493,11338,Layola University Chicago; Illinois; USA
1823,11339,La Trobe University; Victoria; Australia
656,11342,Leiden University; Leiden; Netherlands
3977,11348,Long Island University; New York; USA
2041,11350,Loughborough University; Loughborough; United Kingdom
3655,11351,Louisiana State University; Louisiana; USA
8655,11352,Louisiana State University Health Sciences Center Shreveport; Louisiana; USA
7476,11354,Louisiana State University School of Medicine; Louisiana; USA
3883,11355,Lund University; Lund; Sweden
7874,11356,Loyola University Chicago; Illinois; USA
4960,11357,Loyola University Chicago Stritch School of Medicine; Illinois; USA
9283,11359,Maastricht University; Maastricht; Netherlands
6018,11362,Marquette University; Wisconsin; USA
6895,11363,Marquette University College of Health Sciences; Wisconsin; USA
8109,11364,Marshall University Joan C. Edwards School of Medicine; West Virginia; USA
3804,11376,Nanyang Technological University; Singapore; Singapore
1360,11384,Mayo Clinic College of Medicine
7048,11388,McGill University; Montreal; Canada
5404,11389,McMaster University; Ontario; Canada
5565,11390,Medical College of Georgia; Georgia; USA
9367,11396,Missouri University of Science and Technology; Missouri; USA
2997,11398,Montclair State University; New Jersey; USA
5255,11399,Montpellier 2 University; Montpellier; France
2657,11400,Morehouse School of Medicine; Georgia; USA
7723,11401,Moscow State University; Moscow; Russia
6647,11402,Mount Allison University; New Brunswick; Canada
871,11410,National Chiao Tung University; Hsinchu; Taiwan
6396,11436,Ohio State University; Ohio; USA
88,11437,Ohio University; Ohio; USA
2931,11443,Old Dominion University; Virginia; USA
8740,11457,New York Medical College; New York; USA
1956,11458,New York University; New York; USA
7288,11459,New York University School of Medicine; New York; USA
8764,11468,Northeastern University; Massachusetts; USA
3434,11469,Northeast Forest University; Harbin; China
2293,11470,Northwestern University; Illinois; USA
5854,11471,North Carolina State University; North Carolina; USA
7459,11474,Norwegian University of Science and Technology; Trondheim; Norway
6880,11478,Osaka University; Osaka; Japan
6779,11480,Otto-von-Guericke University Magdeburg; Saxony-Anhalt; Germany
6547,11481,Oxford Brookes University; Oxford; United Kingdom
9325,11482,Paris-Sud University; Paris; France
5471,11484,Pennsylvania State University; Pennsylvania; USA
8634,11488,Queen Mary University of London; London; United Kingdom
8369,11489,Radboud University Nijmegen; Nijmegen; Netherlands
1149,11490,Ramapo College; New Jersey; USA
8015,11495,St. Johns University; New York; USA
9836,11498,Ritsumeikan University; Kyoto; Japan
5036,11499,Roskilde University; Roskilde; Denmark
4376,11501,Rockefeller University; New York; USA
4342,11505,Ruhr University Bochum; North Rhine-Westphalia; Germany
5380,11507,Rutgers New Jersey Medical School; New Jersey; USA
6406,11508,Rutgers University; New Jersey; USA
4802,11509,RWTH Aachen University; Aachen; Germany
325,11510,Saarland University; Saarbrucken; Germany
2836,11511,Sabanci University; Istanbul; Turkey
2902,11513,Saint Louis University; Missouri; USA
5324,11514,Saint Louis University School of Medicine; Missouri; USA
1033,11515,Saint Petersburg Academic University; Saint Petersburg; Russia
3535,11518,Scripps College; California; USA
2109,11521,Seoul National University; Seoul; South Korea
5609,11522,Seoul National University College of Medicine; Seoul; South Korea
7000,11523,Shandong University; Shandong; China
4780,11525,Shanghai Jiao Tong University; Shanghai; China
2738,11527,Sichuan University; Sichuan; China
1394,11528,Silesian University of Technology; Silesia; Poland
845,11529,Simon Fraser University; British Columbia; Canada
834,11530,Soongsil University; Seoul; South Korea
3082,11531,Southwestern University; Texas; USA
8997,11532,Southwest University; Chongqing; China
8790,11537,St. Marianna University School of Medicine; Kawasaki; Japan
9138,11539,Stanford University School of Medicine; California; USA
3238,11540,State University of New York; New York; USA
6174,11541,Stellenbosch University; Western Cape; South Africa
3209,11543,Stockholm University; Stockholm; Sweden
6418,11544,Stony Brook School of Medicine; New York; USA
4579,11545,Stony Brook University; New York; USA
9556,11547,St Georges University of London; London; United Kingdom
9561,11548,Tulane University; Louisiana; USA
6095,11549,SUNY Upstate Medical University; New York; USA
3305,11550,Sun Yat-sen University; Guangdong; China
6349,11551,Swansea University; Swansea; United Kingdom
3026,11553,University of Missouri-St. Louis; Missouri; USA
9056,11555,Szent Istvan University; Godollo; Hungary
7731,11556,Szent Istvan University Faculty of Veterinary Science; Budapest; Hungary
7655,11557,Tata Institute of Fundamental Research; Mumbai; India
4973,11558,Technical University of Braunschweig; Braunschweig; Germany
387,11559,Technical University of Denmark; Lyngby; Denmark
2873,11560,Technical University of Munich; Bavaria; Germany
6614,11565,Temple University School of Medicine; Pennsylvania; USA
8315,11570,Texas A and M Health Science Center College of Medicine; Texas; USA
7823,11571,Texas A and M University-Kingsville; Texas; USA
1920,11572,Texas A and M University; Texas; USA
534,11574,Texas Tech University; Texas; USA
9442,11575,Texas Tech University Health Sciences Center; Texas; USA
6782,11576,Texas Tech University System; Texas; USA
3664,11578,Thomas Jefferson University; Pennsylvania; USA
8826,11580,Tongji University; Shanghai; China
9490,11583,Tsinghua University; Beijing; China
2031,11584,Tulane University School of Medicine; Louisiana; USA
4406,11589,UCSF School of Medicine; California; USA
1770,11592,Ulm University; Baden-Wurttemberg; Germany
228,11593,Umea University; Umea; Sweden
6853,11594,Uniformed Services University of the Health Sciences; Maryland; USA
9711,11597,University Medicine Berlin; Berlin; Germany
6734,11598,University of Alabama; Alabama; USA
8441,11599,University of Alabama at Birmingham; Alabama; USA
7485,11600,University at Albany; New York; USA
566,11601,University at Buffalo; New York; USA
7545,11602,University College Dublin; Dublin; Ireland
1566,11603,University College London; London; United Kingdom
9458,11605,University Lille 1 - Sciences and Technologies; Lille; France
9072,11606,University of Bath; North East Somerset; United Kingdom
616,11607,University of Bergen; Bergen; Norway
4767,11608,University of Bern; Bern; Switzerland
8595,11609,University of Birmingham; Birmingham; United Kingdom
5544,11610,University of Bologna; Bologna; Italy
4360,11611,University of Bonn; Bonn; Germany
6726,11612,University of Bremen; Bremen; Germany
9053,11613,University of Bristol; Bristol; United Kingdom
4212,11614,University of British Columbia; British Columbia; Canada
540,11615,University of Calabria; Cosenza; Italy
5419,11616,University of Calgary; Alberta; Canada
5880,11617,University of California; California; USA
2015,11618,University of California at Berkeley; California; USA
5728,11619,University of California at Irvine; California; USA
627,11620,University of California at Los Angeles; California; USA
5422,11621,University of California at Merced; California; USA
7611,11622,University of California at Riverside; California; USA
3339,11623,University of California at Santa Barbara; California; USA
1639,11624,University of California at Santa Cruz; California; USA
6058,11625,University of California at San Diego; California; USA
9657,11627,University of Copenhagen; Copenhagen; Denmark
4036,11628,University of Debrecen; Debrecen; Hungary
1945,11629,University of Delaware; Delaware; USA
2971,11631,University of Duisburg-Essen; North Rhine-Westphalia; Germany
1457,11632,University of Luxembourg; Luxembourg; Luxembourg
8884,11633,University of Dundee College of Life Sciences; Scotland; United Kingdom
4240,11634,University of Dundee School of Medicine; Scotland; United Kingdom
9923,11635,University of Eastern Finland; Eastern Finland; Finland
6525,11636,University of East Anglia; Norwich; United Kingdom
5337,11637,University of Edinburgh; Scotland; United Kingdom
5757,11638,University of Edinburgh College of Medicine and Veterinary Medicine; Scotland; United Kingdom
7041,11639,University of Erlangen-Nuremberg; Bavaria; Germany
2755,11641,University of Exeter; Exeter; United Kingdom
3777,11643,University of Georgia College of Pharmacy; Georgia; USA
4811,11644,University of Giessen; Hesse; Germany
338,11645,University of Glamorgan; South Wales; United Kingdom
8976,11646,University of Glasgow; Glasgow; United Kingdom
9219,11647,University of Gothenburg; Gothenburg; Sweden
4118,11648,University of Granada; Granada; Spain
8451,11649,University of Greifswald; Mecklenburg-Vorpommern; Germany
8111,11650,University of Groningen; Groningen; Netherlands
8168,11651,University of Guelph; Ontario; Canada
9897,11652,University of Hawaii at Manoa; Hawaii; USA
4730,11653,University of Helsinki; Helsinki; Finland
6024,11654,University of Hohenheim; Baden-Wurttemberg; Germany
615,11655,University of Hong Kong; Hong Kong; China
1934,11656,University of Houston; Texas; USA
177,11657,University of Iceland; Reykjavik; Iceland
6473,11658,University of Idaho; Idaho; USA
3008,11659,University of Illinois; Illinois; USA
8348,11660,University of Illinois at Chicago; Illinois; USA
3224,11661,University of Illinois at Urbana-Champaign; Illinois; USA
2131,11662,University of Maryland; Maryland; USA
7972,11663,University of Massachusetts Lowell; Massachusetts; USA
8855,11664,University of Massachusetts Medical School; Massachusetts; USA
3113,11665,University of Medicine and Dentistry of New Jersey; New Jersey; USA
2802,11666,University of Miami; Florida; USA
6099,11667,University of Miami Miller School of Medicine; Florida; USA
7051,11668,University of Michigan; Michigan; USA
330,11669,University of Michigan Medical School; Michigan; USA
5668,11670,University of Michigan Rackham Graduate School; Michigan; USA
5463,11671,University of Milan; Milan; Italy
8797,11672,University of Minho; Braga; Portugal
9312,11673,University of Minnesota Medical School; Minnesota; USA
924,11674,University of Minnesota Twin Cities; Minnesota; USA
213,11675,University of Mississippi; Mississippi; USA
1223,11676,University of Mississippi Medical Center; Mississippi; USA
88,11678,University of Wisconsin System; Wisconsin; USA
1526,11679,University of Missouri-Kansas City; Missouri; USA
8319,11680,University of Missouri-Kansas City School of Medicine; Missouri; USA
5730,11681,University of Missouri; Missouri; USA
6471,11682,University of Missouri School of Medicine; Missouri; USA
4116,11683,University of Missouri System; Missouri; USA
7215,11684,University of Montana; Montana; USA
2304,11688,University of Murcia; Murcia; Spain
1160,11689,University of Nantes; Nantes; France
5406,11690,University of Natural Resources and Life Sciences; Vienna; Austria
803,11691,University of Navarra; Pamplona; Spain
138,11692,University of Nebraska; Nebraska; USA
647,11693,University of Nebraska College of Medicine; Nebraska; USA
4318,11694,University of Nebraska Medical Center College of Medicine; Nebraska; USA
3293,11696,University of Southern Denmark; Odense; Denmark
7362,11697,University of Southern Mississippi; Mississippi; USA
9262,11698,University of South Australia; Adelaide; Australia
2220,11699,University of South Carolina; South Carolina; USA
376,11700,University of South Carolina School of Medicine; South Carolina; USA
2099,11701,University of South Dakota; South Dakota; USA
168,11702,University of South Florida; Florida; USA
2479,11703,University of South Florida College of Medicine; Florida; USA
2982,11704,University of Strasbourg; Strasbourg; France
5139,11705,University of Strathclyde; Glasgow; United Kingdom
4662,11706,University of St Andrews; Scotland; United Kingdom
2032,11707,University of Sussex; Brighton; United Kingdom
1034,11708,University of Szeged; Szeged; Hungary
9399,11709,University of Tampere; Tampere; Finland
320,11710,University of Tartu; Tartu; Estonia
8656,11711,University of Technology at Sydney; New South Wales; Australia
821,11712,University of Tennessee; Tennessee; USA
3198,11713,University of Tennessee Health Science Center; Tennessee; USA
7317,11714,University of Tennessee Knoxville; Tennessee; USA
7990,11715,University of Texas; Texas; USA
1448,11716,University of Texas at Arlington; Texas; USA
4428,11718,University of Texas at El Paso; Texas; USA
7662,11719,University of Texas at San Antonio; Texas; USA
6084,11720,University of Texas at Tyler; Texas; USA
239,11721,University of Texas Health Science Center at Houston; Texas; USA
8721,11722,University of Texas Health Science Center at San Antonio; Texas; USA
2229,11723,University of Texas Health Science Center Graduate School of Biomedical Sciences at Houston
7723,11724,University of Texas Southwestern Medical Center; Texas; USA
5593,11725,University of Texas System; Texas; USA
4133,11726,University of Thessaly; Thessaly; Greece
9279,11729,University of the Western Cape; Bellville; South Africa
3333,11730,University of the West Indies; Kingston; Jamaica
4439,11731,University of Tokyo; Tokyo; Japan
7510,11732,University of Toledo; Ohio; USA
9282,11733,University of Toronto; Ontario; Canada
4488,11734,University of Trento; Trento; Italy
58,11735,University of Tubingen; Baden-Wurttemberg; Germany
6416,11736,University of Tunis El Manar; Tunis; Tunisia
6763,11737,University of Twente; Overijssel; Netherlands
7875,11738,University of Verona; Verona; Italy
3370,11739,University of Veterinary Medicine Vienna; Vienna; Austria
559,11740,University of Victoria; British Columbia; Canada
1083,11741,University of Vienna; Vienna; Austria
1349,11742,University of Vigo; Galicia; Spain
8987,11743,University of Virginia; Virginia; USA
9486,11744,University of Virginia School of Medicine; Virginia; USA
947,11745,University of Waikato; Hamilton; New Zealand
9124,11746,University of Wales; Wales; United Kingdom
6974,11747,University of Warsaw; Warsaw; Poland
467,11748,University of Warwick; Coventry; United Kingdom
2766,11749,University of Washington; Washington; USA
6091,11751,Uppsala University; Uppsala; Sweden
1084,11753,Utrecht University; Utrecht; Netherlands
9609,11754,UT Health Science Center San Antonio School of Medicine; Texas; USA
1160,11756,Vanderbilt University; Tennessee; USA
4589,11757,Vanderbilt University School of Medicine; Tennessee; USA
4347,11758,Vassar College; New York; USA
4625,11762,Vienna University of Technology; Vienna; Austria
7609,11766,Virginia-Maryland Regional College of Veterinary Medicine; Virginia; USA
6411,11767,Virginia Commonwealth University; Virginia; USA
7769,11768,Virginia Polytechnic Institute and State University; Virginia; USA
6337,11769,Vrije Universiteit Brussel; Brussels; Belgium
5872,11771,Wageningen University and Research Centre; Gelderland; Netherlands
1224,11772,Wake Forest University; North Carolina; USA
1780,11774,Washington State University; Washington; USA
5032,11775,Washington University School of Medicine in St. Louis; Missouri; USA
6159,11776,Wayne State University; Michigan; USA
2240,11777,Wayne State University School of Medicine; Michigan; USA
5716,11778,Western University; Ontario; Canada
1896,11781,Weill Cornell Medical College; New York; USA
1040,11785,Wenzhou Medical University; Zhejiang; China
4811,11786,West Virginia University; West Virginia; USA
7551,11788,Witten/Herdecke University; North Rhine-Westphalia; Germany
2218,12342,University of Western Australia; Perth; Australia
5113,12713,University of California at Davis; California; USA
9574,12726,University of Southern California Keck School of Medicine; California; USA
4185,12737,Texas Southern University; Texas; USA
568,12760,University of Cape Town; Western Cape; South Africa
1764,12796,Macquarie University; Sydney; Australia
7150,12798,Southern Illinois University School of Medicine; Illinois; USA
9970,12845,University of Edinburgh Royal (Dick) School of Veterinary Studies; Scotland; United Kingdom
7276,12863,Meharry Medical College; Tennessee; USA
928,12866,Ohio State University College of Medicine; Ohio; USA
6157,12873,Southern Illinois University; Illinois; USA
2069,12888,McGill University Faculty of Medicine; Montreal; Canada
5234,12889,University of Cincinnati College of Medicine; Ohio; USA
